_time,TargetUserName,IpAddress,IpPort,status,signature,,,,,
2025-06-09T10:23:39.000+0700,ChauDTH,10.86.216.243,34290,success,An account was successfully logged on,,,,,
2025-06-09T10:35:50.000+0700,NganTT97,10.86.216.243,34290,success,An account was successfully logged on,,,,,
2025-06-09T10:39:31.000+0700,NganTT97,10.86.216.243,34290,success,An account was successfully logged on,,,,,
2025-06-09T11:04:15.000+0700,phuchv2,10.86.216.243,34290,success,An account was successfully logged on,,,,,
2025-06-09T12:30:25.000+0700,HieuPT35,10.86.216.243,34290,success,An account was successfully logged on,,,,,
2025-06-09T13:40:43.000+0700,PhuocTC5,10.86.216.243,34290,success,An account was successfully logged on,,,,,
2025-06-09T13:48:45.000+0700,KinhN,10.86.216.243,34290,success,An account was successfully logged on,,,,,
2025-06-09T17:17:47.000+0700,trucnh,10.86.216.243,34685,success,An account was successfully logged on,,,,,
2025-06-10T07:55:30.000+0700,DiemLN,10.86.216.243,35391,success,An account was successfully logged on,,,,,
2025-06-10T08:31:37.000+0700,GiangVT12,10.86.216.243,35391,success,An account was successfully logged on,,,,,
2025-06-10T09:22:34.000+0700,duyhq,10.86.216.243,35391,success,An account was successfully logged on,,,,,
2025-06-10T09:23:40.000+0700,ThienDM,10.86.216.243,35391,success,An account was successfully logged on,,,,,
2025-06-10T09:36:11.000+0700,ChienNM,10.86.216.243,35391,success,An account was successfully logged on,,,,,
2025-06-10T09:40:58.000+0700,loclpp,10.86.216.243,35391,success,An account was successfully logged on,,,,,
2025-06-10T10:53:27.000+0700,LongNT44,10.86.216.243,35539,success,An account was successfully logged on,,,,,
2025-06-10T11:25:49.000+0700,KhoaND4,10.86.216.243,35539,success,An account was successfully logged on,,,,,
2025-06-10T12:11:02.000+0700,oanhvtn,10.86.216.243,35539,success,An account was successfully logged on,,,,,
2025-06-10T13:05:41.000+0700,CuongLP3,10.86.216.243,35539,success,An account was successfully logged on,,,,,
2025-06-10T13:29:02.000+0700,KinhN,10.86.216.243,35539,success,An account was successfully logged on,,,,,
2025-06-10T15:54:53.000+0700,thiennd43,10.86.216.243,35539,success,An account was successfully logged on,,,,,
2025-06-10T18:01:47.000+0700,NganTT97,10.86.216.243,35885,success,An account was successfully logged on,,,,,
2025-06-10T18:06:23.000+0700,LongNT44,10.86.216.243,35885,success,An account was successfully logged on,,,,,
2025-06-11T07:55:36.000+0700,GiangVT12,10.86.216.243,35885,success,An account was successfully logged on,,,,,
2025-06-11T08:37:32.000+0700,LongVT27,10.86.216.243,35885,success,An account was successfully logged on,,,,,
2025-06-11T09:08:18.000+0700,ThienDM,10.86.216.243,35885,success,An account was successfully logged on,,,,,
2025-06-11T09:36:55.000+0700,KhoaND4,10.86.216.243,35885,success,An account was successfully logged on,,,,,
2025-06-11T09:50:43.000+0700,KhoaPN4,10.86.216.243,35885,success,An account was successfully logged on,,,,,
2025-06-11T10:09:54.000+0700,ChauDTH,10.86.216.243,35885,success,An account was successfully logged on,,,,,
2025-06-11T11:01:25.000+0700,QuiTv3,10.86.216.243,35885,success,An account was successfully logged on,,,,,
2025-06-11T11:04:06.000+0700,ChauBTB,10.86.216.243,35885,success,An account was successfully logged on,,,,,
2025-06-11T11:12:28.000+0700,CuongLQ17,10.86.216.243,35885,success,An account was successfully logged on,,,,,
2025-06-11T11:13:12.000+0700,LongNT44,10.86.216.243,35885,success,An account was successfully logged on,,,,,
2025-06-11T15:03:14.000+0700,NhanTH2,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-11T16:17:59.000+0700,TrungLVH,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-11T16:47:57.000+0700,KhoiHA,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-11T17:43:00.000+0700,NganTT97,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-12T08:34:05.000+0700,LongVT27,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-12T08:40:00.000+0700,DiemLN,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-12T08:43:01.000+0700,PhuongNH4,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-12T09:06:15.000+0700,ThienDM,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-12T09:28:19.000+0700,KhoaND4,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-12T10:14:05.000+0700,LongNT44,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-12T10:40:37.000+0700,ThuongDT7,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-12T11:02:50.000+0700,NganTT97,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-12T11:21:13.000+0700,HieuPT35,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-12T13:25:51.000+0700,KhoaND4,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-12T14:32:00.000+0700,HieuPT35,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-12T15:08:18.000+0700,PhucNH75,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-12T16:27:42.000+0700,anhvth9,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-12T17:00:51.000+0700,DuyTM7,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-13T09:03:29.000+0700,ThienDM,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-13T09:53:00.000+0700,HieuPT35,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-13T09:57:23.000+0700,HieuPT35,10.86.216.243,36896,success,An account was successfully logged on,,,,,
2025-06-13T10:28:44.000+0700,ThuongDT7,10.86.216.243,38985,success,An account was successfully logged on,,,,,
2025-06-13T11:36:34.000+0700,LongNT44,10.86.216.243,38985,success,An account was successfully logged on,,,,,
2025-06-13T11:44:42.000+0700,thihnn,10.86.216.243,38985,success,An account was successfully logged on,,,,,
2025-06-13T12:04:56.000+0700,TranCDH2,10.86.216.243,38985,success,An account was successfully logged on,,,,,
2025-06-13T13:31:58.000+0700,KhoaPN4,10.86.216.243,39134,success,An account was successfully logged on,,,,,
2025-06-13T15:56:17.000+0700,KhoaND4,10.86.216.243,39134,success,An account was successfully logged on,,,,,
